URL,DSLD ID,Product Name,Brand Name,Bar Code,Net Contents,Serving Size,Product Type [LanguaL],Supplement Form [LanguaL],Date Entered into DSLD,Market Status,Suggested Use
https://dsld.od.nih.gov/label/6105,6105,Liquid Filled Absorbable Calcium 1200 mg Plus 1000 IU Vitamin D3,Rexall,3 01220 45211 3,60 Softgel(s),2 Softgel(s),Single Vitamin and Mineral [A1316],Softgel Capsule [E0161],2012-02-23,On Market,DIRECTIONS: FOR ADULTS; TAKE TWO (2) SOFTGELS DAILY; PREFERABLY WITH A MEAL. As a reminder; discuss  the supplements and medications you take with your health care providers.
https://dsld.od.nih.gov/label/6106,6106,Organix PhytoFood,XYMOGEN EP,,8.46 oz.; 240 g,8 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2012-02-23,Off Market,DIRECTIONS: Blend; shake; or briskly stir one level scoop (8 g) of OraniX(TM) PhytoFood(TM) into 6-8 fl oz chilled water; or as directed by your healthcare practitioner. Adjust amount of water to desired sweetness and/or thickness.
https://dsld.od.nih.gov/label/6107,6107,PreNatal Multi-Nutrients,Vital Nutrients,6 93465 52911 9,180 Capsule(s),2 Capsule(s),Multi-Vitamin and Mineral (MVM) [A1315],Capsule [E0159],2012-03-23,Off Market,Recommendations 2 to 3 capsules daily twice a day with food; or as directed by your healthcare professional.
https://dsld.od.nih.gov/label/6108,6108,InflammEnz,Advanced Formula,7 07636 10124 7,120 Vegetarian Capsule(s),1 Vegetarian Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-03-23,Off Market,Recommended Usage: One (1) capsule three times per day on an empty stomach (a minimum of one hour prior to a meal and two hours after a meal); or more may be taken as indicated by your doctor. Take with adequate liquid.
https://dsld.od.nih.gov/label/6109,6109,LipidEnz,Advanced Formula,7 07636 10173 5,60 Vegetarian Capsule(s),1 Vegetarian Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-03-23,Off Market,Recommended Usage: One (1) capsule two times per day on an empty stomach (a minimum of one hour prior to a meal and two hours after a meal); or more may be taken as indicated by your doctor.
https://dsld.od.nih.gov/label/6110,6110,Calcium D-Glucarate,XYMOGEN,,90 Vegetable Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2012-02-23,Off Market,Directions: Take as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6111,6111,Candicidal,XYMOGEN,,60 Vegetable Capsule(s),1 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2012-02-23,Off Market,Directions: Adults take one to two capsules; one to two times per day; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6112,6112,CarniteX,XYMOGEN,,60 Vegetable Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2012-02-23,Off Market,Directions: Take 1 capsule twice daily between meals or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6113,6113,CheleX,XYMOGEN,,120 Vegetable Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-02-23,Off Market,Directions: Take two to four capsules twice daily or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6114,6114,CholeRx,XYMOGEN,,60 Vegetable Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-02-23,On Market,Directions: Take one capsule one to two times daily with food; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6115,6115,CinnDromeX,XYMOGEN,,120 Vegetable Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-03-23,Off Market,Directions: Take two capsules twice daily or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6116,6116,XymoZyme,XYMOGEN,,30 Vegetable Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-03-23,On Market,Directions: Take one or more capsules at the beginning of or with a meal/snack; or use as directed. If necessary; capsules may be opened and sprinkled over food.
https://dsld.od.nih.gov/label/6117,6117,XymoZyme,XYMOGEN,,90 Vegetable Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2012-03-23,On Market,Directions: Take one or more capsules at the beginning of or with a meal/snack; or use as directed. If necessary; capsules may be opened and contents sprinkled over food.
https://dsld.od.nih.gov/label/6118,6118,SerenX,XYMOGEN,,120 Vegetable Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-03-23,Off Market,Directions: Take two capsules two to three times daily or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6119,6119,T-150,XYMOGEN,,120 Vegetable Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-03-23,Off Market,Directions: Swallow one capsule with water per day (away from food); or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6120,6120,TestoPlex,XYMOGEN,,120 Vegetable Capsule(s),4 Capsule(s),Botanical [A1306],Capsule [E0159],2012-03-23,Off Market,Directions: Take 4 capsules with 8 oz. of water once a day; upon waking.
https://dsld.od.nih.gov/label/6121,6121,UritraX,XYMOGEN,,1.76 oz.; 50 g,0.5 tsp [.9 g],Fiber and Other Nutrients [A1326],Liquid [E0165],2012-03-23,Off Market,DIRECTIONS: Mix one-half teaspoon in 2-4 oz water one to three times daily; or as directed by your healthcare practitioner
https://dsld.od.nih.gov/label/6122,6122,Vinpocetine,XYMOGEN,,60 Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2012-03-23,Off Market,Directions: Take one to two capsules daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6123,6123,Viragraphis,XYMOGEN,,60 Vegetable Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-03-23,Off Market,DIRECTIONS: Take one to eight capsules daily; or as directed by your healthcare practitioner. Do not open capsule before consumption.
https://dsld.od.nih.gov/label/6124,6124,RelaxMax Cherry,XYMOGEN,,7.83 oz.; 222 g,3.7 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2012-03-23,Off Market,DIRECTIONS: Dissolve one scoop of RelaxMax(TM) powder into 6 fl ounces of cool; pure water. Drink one to four times daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6125,6125,RelaxMax,XYMOGEN,,6.35 oz.; 180 g,3 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2012-03-23,Off Market,DIRECTIONS: Dissolve one scoop of RelaxMax(TM) powder into 6 fl ounces of cool; pure water. Drink one to four times daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6126,6126,S-Acetyl Glutathione,XYMOGEN EP,,60 Tablet(s),1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2012-03-23,Off Market,Directions: Take one to two tablets one to two times daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6127,6127,SAMe & TMG Natural Lemon Flavor,XYMOGEN,,30 Sachet(s); 87 g; 3.07 oz.,2.9 Gram(s) [1 sachet],Non-Nutrient/Non-Botanical [A1309],Other (e.g. tea bag) [E0172],2012-03-23,Off Market,Directions: Take one to four times daily or as directed by your healthcare practitioner; one hour before or two hours after a meal. Place contents of one sachet under or directly on tongue and let dissolve. Contents may also be added to two-four ounces of chilled pure water or preferred liquid; stir and drink within 30 minutes.
https://dsld.od.nih.gov/label/6128,6128,SedaLin,XYMOGEN,,60 Vegetable Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-03-23,Off Market,Directions: Take 1-2 capsules nightly; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6129,6129,Selen-E-400,XYMOGEN,,60 Softgel(s),1 Softgel(s),Single Vitamin and Mineral [A1316],Softgel Capsule [E0161],2012-03-23,Off Market,Directions: Take one softgel daily or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6130,6130,Nia Vasc,XYMOGEN,,120 Tablet(s),1 Tablet(s),Vitamin [A1302],Tablet or Pill [E0155],2012-03-23,Off Market,Directions: Take 1 tablet with a meal or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6131,6131,Nia Vasc,XYMOGEN,,360 Tablet(s),1 Tablet(s),Vitamin [A1302],Tablet or Pill [E0155],2012-03-23,Off Market,Directions: Take 1 tablet with a meal or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6132,6132,Nia Vasc 750,XYMOGEN,,60 Tablet(s),1 Tablet(s),Vitamin [A1302],Tablet or Pill [E0155],2012-03-23,Off Market,Directions: Take 1 tablet with a meal one to two times daily or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6133,6133,NiaVasc 750,XYMOGEN,,120 Tablet(s),1 Tablet(s),Vitamin [A1302],Tablet or Pill [E0155],2012-03-23,Off Market,Directions: Take 1 tablet with a meal one to two times daily or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6134,6134,Nrf2 Activator,XYMOGEN EP,,30 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-03-23,Off Market,Directions: Take one to two capsules per day; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6135,6135,Nrf2 Activator,XYMOGEN EP,,60 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-03-23,Off Market,Directions: Take one to two capsules per day; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6136,6136,L-Lysine,XYMOGEN,,90 Vegetable Capsule(s),1 Capsule(s),Amino acid/Protein [A1305],Capsule [E0159],2012-03-23,On Market,DIRECTIONS: Preferably on an empty stomach; take one to two capsules three times a day; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6137,6137,L-Theanine,XYMOGEN,,120 Vegetable Capsule(s),1 Capsule(s),Amino acid/Protein [A1305],Capsule [E0159],2012-03-23,On Market,Directions: Take 1-2 capsules daily or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6138,6138,L-Theanine,XYMOGEN,,60 Vegetable Capsule(s),1 Capsule(s),Amino acid/Protein [A1305],Capsule [E0159],2012-03-23,On Market,Directions: Take 1-2 capsules daily or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6139,6139,Magnesium Citrate,XYMOGEN,,120 Vegetable Capsule(s),1 Capsule(s),Mineral [A1299],Capsule [E0159],2012-03-23,On Market,Directions: Take 1 capsule daily or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6140,6140,Melatonin CR,XYMOGEN,,90 Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2012-03-23,Off Market,Directions: Swallow with water 20 minutes before bedtime.
https://dsld.od.nih.gov/label/6141,6141,Methylcobalamin,XYMOGEN,,60 Sublingual Tablet(s),1 Tablet(s),Vitamin [A1302],Tablet or Pill [E0155],2012-03-23,Off Market,Directions: Dissolve 1 tablet under your tongue daily or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6142,6142,ColonX,XYMOGEN,,60 Vegetable Capsule(s),1 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2012-03-23,Off Market,DIRECTIONS: Take one to two capsules at bedtime with 8 oz of water; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6143,6143,ConjuLean 1000,XYMOGEN,,120 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2012-03-23,Off Market,Directions: Take one to two softgels twice daily with food or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6144,6144,CoQmax-100 CF,XYMOGEN,,60 Softgel(s),1 Softgel(s),Non-Nutrient/Non-Botanical [A1309],Softgel Capsule [E0161],2012-03-23,Off Market,Directions: Take one to two softgels daily; with meals; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6145,6145,CoQmax CF,XYMOGEN,,120 Softgel(s),1 Softgel(s),Non-Nutrient/Non-Botanical [A1309],Softgel Capsule [E0161],2012-03-23,Off Market,Directions: Take one to two softgels daily; with meals; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6146,6146,CoQmax CF,XYMOGEN,,30 Vegetable Capsule(s),1 Softgel(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2012-03-23,Off Market,Directions: Take one to two softgels daily; with meals; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6147,6147,CoQmax Ubiquinol,XYMOGEN,,60 Softgel(s),1 Softgel(s),Non-Nutrient/Non-Botanical [A1309],Softgel Capsule [E0161],2012-03-23,Off Market,DIRECTIONS: Take one to two softgels daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6148,6148,CodPure Plus Orange Flavor,Arctic Oils,,480 mL; 16 fl. Oz.,0.5 tsp [3-4 drops to 2.5-5 mL],Fat/Fatty Acid [A1310],Liquid [E0165],2012-03-23,On Market,Directions: Children up to 12 months: 3-4 drops per day.Children up to 10 years: 1/2 teaspoon daily.11 years and older: 1 teaspoon daily.
https://dsld.od.nih.gov/label/6149,6149,CodPure Plus Orange Flavor,Arctic Oils,,240 mL; 8 fl. Oz.,0.5 tsp [3-4 drops to 2.5-5 mL],Fat/Fatty Acid [A1310],Liquid [E0165],2012-03-23,On Market,Directions: Children up to 12 months: 3-4 drops per day.Children up to 10 years: 1/2 teaspoon daily.11 years and older: 1 teaspoon daily.
https://dsld.od.nih.gov/label/6150,6150,OmegaPure DHA,Arctic Oils,,60 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2012-03-23,Off Market,Directions: Swallow one to two softgels with water daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6151,6151,OmegaPure EPA,Arctic Oils,,60 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2012-03-23,Off Market,Directions: Swallow one to two softgels with water daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6152,6152,OmegaPure Liquid Natural Lemon Flavor,Arctic Oils,,5 fl. Oz.; 150 mL,1 tsp [5 mL],Fat/Fatty Acid [A1310],Liquid [E0165],2012-03-23,Off Market,Directions: Once daily; measure one teaspoon (5 mL) OmegaPure Liquid(TM) and consume as is; or add to your favorite drink; or use as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6153,6153,OmegaPure 300 EC,Arctic Oils,,270 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2012-03-23,Off Market,Directions: Take one to two softgels one to three times daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6154,6154,OmegaPure 300 EC,Arctic Oils,,90 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2012-03-23,Off Market,Directions: Take one to two softgels one to three times daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6155,6155,OmegaPure 600 EC Natural Lemon Flavor,Arctic Oils,,120 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2012-03-23,Off Market,Directions: Take one or two softgels one to three times daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6156,6156,OmegaPure 600 EC Natural Lemon Flavor,Arctic Oils,,60 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2012-03-23,Off Market,Directions: Take one or two softgels one to three times daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6157,6157,OmegaPure 780 EC Natural Lemon Flavor,Arctic Oils,8 71149 00145 2,120 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2012-03-23,Off Market,Directions: Take one or two softgels one to three times daily or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6158,6158,OmegaPure 820 EC Natural Lemon Flavor,Arctic Oils,,120 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2012-03-23,On Market,Directions: Take one or two softgels; one to three times daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6159,6159,OmegaPure EFA,Arctic Oils,,60 Softgel(s),1 Softgel(s),Botanical with Nutrients [A1317],Softgel Capsule [E0161],2012-03-23,On Market,Directions: Take one softgel daily or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6160,6160,Krill Oil 500 mg,Vitabase,,60 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2012-03-23,On Market,SUGGESTED USE: As a dietary supplement; take one (1) to three (3) soft gelatin capsules daily.
https://dsld.od.nih.gov/label/6161,6161,BCQ,Vital Nutrients,6 93465 20211 1,60 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-03-23,Off Market,Recommendations: 1 to 3 capsules 2 to 4 times daily; ideally between meals; or as directed byyour healthcare professional.
https://dsld.od.nih.gov/label/6162,6162,Maca 500 mg,Vitabase,,100 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-03-23,On Market,SUGGESTED USAGE: As a dietary supplement; take 1 capsule 1 to 2 times daily.
https://dsld.od.nih.gov/label/6163,6163,ActivEssentials For Women,XYMOGEN,,60 Packet(s),2 Capsule(s); 1 Capsule(s); 1 Softgel(s),Other Combinations [A1325],Other (e.g. tea bag) [E0172],2013-01-25,Off Market,Directions: Take one packet twice daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6164,6164,ActivEssentials,XYMOGEN,,60 Packet(s),2 Capsule(s); 1 Capsule(s); 1 Softgel(s),Other Combinations [A1325],Other (e.g. tea bag) [E0172],2013-01-25,Off Market,Directions: Take 1 packet twice daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6165,6165,ActivEssentials With Calcium,XYMOGEN,,60 Packet(s),2 Capsule(s); 1 Capsule(s); 1 Softgel(s),Other Combinations [A1325],Other (e.g. tea bag) [E0172],2013-01-25,Off Market,Directions: Take one packet twice daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/6166,6166,ProtEnz 375,Advanced Formula,7 07636 10193 3,60 Vegetarian Capsule(s),1 Vegetarian Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2012-03-23,Off Market,Recommended Usage: One (1) capsule two times per day on an empty stomach (a minimum of one hour prior to a meal and two hours after a meal); preferably upon arising and at bedtime. More may be taken as indicated by your doctor. Take with adequate liquid.
https://dsld.od.nih.gov/label/6168,6168,PMS Support,Vital Nutrients,6 93465 24311 4,60 Capsule(s),1 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2012-03-23,Off Market,Recommendations 1 to 2 capsules once or twice daily; or as directed by your healthcare professional.
https://dsld.od.nih.gov/label/6169,6169,Melatonin Two Stage Release 1 mg,Vitabase,,100 Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2012-03-23,On Market,Suggested Use: As a dietary supplement; take one tablet about 1 hour before bedtime with juice or water.
https://dsld.od.nih.gov/label/6170,6170,ProactEnz,Advanced Formula,7 07636 10183 4,60 Vegetarian Capsule(s),1 Vegetarian Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-03-23,Off Market,Recommended Usage: One (1) capsule two times per day on an empty stomach (a minimum of one hour prior to a meal and two hours after a meal); preferably upon arising and at bedtime; or more may be taken as indicated by your doctor. Take with adequate liquid.
https://dsld.od.nih.gov/label/6171,6171,Pancreatic Enzymes 500 mg,Vital Nutrients,6 93465 41711 9,90 Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2012-03-23,Off Market,Recommendations 1 or 2 capsules after a meal; or as directed by your healthcare professional.
https://dsld.od.nih.gov/label/6172,6172,Men's Virility Power,Vitabase,,60 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-03-23,On Market,Suggested Use: As a dietary supplement; take 1 capsule with water; preferably 1 to 2 hours before bedtime.
https://dsld.od.nih.gov/label/6173,6173,Age (Age Defense Formula),Prime,,90 Tablet(s),3 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2012-02-23,On Market,Directions for use: Take 3 tablets with the first meal of the day.
https://dsld.od.nih.gov/label/6174,6174,Secretagogue,Ultra Prime,,12.48 oz.; 354 g,17.7 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2012-02-23,Off Market,Directions for Use: Use only as directed. Mix one scoop is 8 to 10 fl. oz. of water.  Take 30-60 minutes before bedtime or at least 45 minutes prior to weight training/aerobic exercise activity.  For best results; do not eat 1 1/2  to 2 hours prior to or after use. Take consecutively for six days; skipping the seventh  day; and repeat.
